団体コード,団体名,2016-03-31,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31,2023-03-31,2024-03-31
182061,福井県勝山市,,66.1,67.7,69.4,73.7,70.7,72.5,74.2,75.8
182079,福井県鯖江市,,38,39.2,39.2,41.4,32,35.1,38.6,41.6
182087,福井県あわら市,,78.1,80.7,83.4,85.9,88.3,90.7,93.1,93.7
182095,福井県越前市,19.2,21.2,23.2,25.2,27.2,29.2,31.3,33.3,35.3
182109,福井県坂井市,,31.3,33.3,36.4,38.4,40.4,41.5,42.3,44.4
183229,福井県永平寺町,42.1,44.1,46.1,48.1,50.1,52.1,54.1,56.1,58
183822,福井県池田町,,,,,,,,,
184047,福井県南越前町,,,58.4,60.4,62.4,64.4,64.4,68.4,63.9
184233,福井県越前町,,44,46,48,50,52,54,56,58
184420,福井県美浜町,,,10,12,14,16,18,,
184811,福井県高浜町,58,18.9,23.4,25.4,27.4,29.4,31.4,33.4,35.4
184837,福井県おおい町,,46,43.1,,,,,,61.7
185019,福井県若狭町,,34.6,38.9,38.9,41.1,43.3,45.5,41.9,53.2
192015,山梨県甲府市,40,42,44,43.9,47.6,49.7,51.7,53.6,55.7
192023,山梨県富士吉田市,15.4,13.2,15.4,17.6,19.8,22,24.2,26.4,28.6
192040,山梨県都留市,88,90.2,67.5,94.6,96.8,99,100,100,100
192058,山梨県山梨市,,,,37.7,40.6,43.6,46.6,49.6,42.3
192066,山梨県大月市,,40.3,41.8,44,46.2,48.4,50.6,52.8,55
192074,山梨県韮崎市,11.1,11.1,13.3,15.6,17.8,20,22.2,24.4,26.7
192082,山梨県南アルプス市,55.9,38.3,40.3,42,44.7,46.6,47.4,48.6,49.3
192091,山梨県北杜市,,32.1,34.2,38.2,36.4,40.8,42.6,44.8,47
192104,山梨県甲斐市,,42,45.8,46,48,50,52,53.7,55.7
192112,山梨県笛吹市,49.2,52,54.7,57.4,60.8,60.7,65.7,68.2,70.9
192121,山梨県上野原市,62.6,64.6,66.6,65.8,67.8,69.8,71.8,73.8,71.4
192139,山梨県甲州市,38,40,42,44,46,48,47.6,49.5,48.2
192147,山梨県中央市,44.6,45.9,47.9,52.1,54.5,56.7,59.2,61.5,63.9
193461,山梨県市川三郷町,92.4,70.9,85.4,100,1.9,5,7.9,11,14.1
193640,山梨県早川町,,,,,,,,,
193658,山梨県身延町,,45.4,47.5,49.7,45.5,48.6,51.5,54.8,57.9
193666,山梨県南部町,,41.7,43.6,45.5,47.5,49.4,51.3,50.1,50.7
193682,山梨県富士川町,,,,,,,,,
193844,山梨県昭和町,,56.1,58.1,58.1,61.9,63.8,65.7,67.6,69.3
194221,山梨県道志村,,,,,,,,,
194239,山梨県西桂町,,,,,,,,,
194247,山梨県忍野村,,13.2,15.4,17.6,19.8,22,24.2,26.4,28.6
194255,山梨県山中湖村,50.1,54,57.6,58.8,60.1,61.3,62.5,63.7,64.9
194298,山梨県鳴沢村,,,,,,,,,
194301,山梨県富士河口湖町,50.2,54.3,58.5,62.7,66.9,70.6,74.7,78.7,57.8
194425,山梨県小菅村,,,,,,,,,
194433,山梨県丹波山村,,,,,,,,,
202011,長野県長野市,72.3,74.4,76.5,78.6,80.8,82.9,83.2,85.5,87.8
202029,長野県松本市,45.1,48.6,50.7,52.9,55,57.1,59.2,61.4,63.5
202037,長野県上田市,,,28.2,31.2,34.2,37.2,37.3,40.1,42.9
202045,長野県岡谷市,,80,82.3,84.6,86.9,90.6,90.8,93.1,94.2
202053,長野県飯田市,,68.4,70.5,69.9,72.7,73.3,75.1,75,76.6
202061,長野県諏訪市,50,52,54,56,58,60,62,63.9,65.4
202070,長野県須坂市,,65.7,68.1,70.5,73,75.4,77.9,80.4,56.4
202088,長野県小諸市,,3.8,7.5,7.5,15.1,18.9,22.6,26.4,30.2
202096,長野県伊那市,48.4,50.5,52.7,64.6,57.1,59.3,54.1,56.3,58.5
202100,長野県駒ケ根市,,70.4,72.6,74.8,65.8,68.3,71.4,74.4,77.4
202118,長野県中野市,,51.2,53.1,54.8,56.7,58.2,47.4,50.7,53.3
202126,長野県大町市,34,36,38,40,42,44,46,48,50
202134,長野県飯山市,,56,58,60,62,64,66,68,70
202142,長野県茅野市,57,60.2,62.2,64,65,67.1,68.3,70.4,71.6
202151,長野県塩尻市,20.3,22.3,24.3,26.3,21.6,24.2,26.8,29.4,28.9
202177,長野県佐久市,66.2,66.2,56.2,60,61.9,63.8,65.7,67.4,69.3
202185,長野県千曲市,32.1,33.1,34.1,35.1,36.1,37.1,37.9,38.9,40
202193,長野県東御市,,,,,,,,20,22
202207,長野県安曇野市,,21.5,18.1,21.2,24.1,27,29.9,32.8,35.8
203033,長野県小海町,,,,,,,,,
203041,長野県川上村,,42,44,47.2,48.5,49.9,52.2,53.7,56.1
203050,長野県南牧村,,40,56.6,59.2,61.7,64.3,66.9,69.4,71.9
203068,長野県南相木村,,,,,,,,,
203076,長野県北相木村,,,,,,,,,
203092,長野県佐久穂町,,28.6,30.8,33,35.2,37.4,39.6,39.6,42
203211,長野県軽井沢町,15.9,17.9,17.9,19.8,24.2,26.4,28.7,31,33
203238,長野県御代田町,23.7,29.3,,,,,,,
203246,長野県立科町,,,,,,,,,
203491,長野県青木村,,58.8,66.9,71.4,71.4,74.8,78.6,81.2,79.8
203505,長野県長和町,,,,,,,,,
203611,長野県下諏訪町,26,28,30,32,34,36,38,40,42
203629,長野県富士見町,39.7,41.7,43.7,45.7,47.7,49.7,51.7,53.7,55.7
203637,長野県原村,,40.8,39.6,42.9,43.8,45.6,49.1,51.1,53.2
203823,長野県辰野町,71,72.5,74.4,75.3,77.2,79,80.8,82.7,84.5
